4.940000,-3.390000,1.000000
4.890000,-3.340000,1.000000
4.890000,-3.290000,1.000000
4.840000,-3.240000,1.000000
4.790000,-3.190000,1.000000
4.740000,-3.140000,1.000000
4.690000,-3.090000,1.000000
4.640000,-3.040000,1.000000
4.590000,-2.990000,1.000000
4.540000,-2.990000,1.000000
4.490000,-2.990000,1.000000
4.440000,-2.940000,1.000000
4.390000,-2.940000,1.000000
4.340000,-2.940000,1.000000
4.290000,-2.890000,1.000000
4.240000,-2.890000,1.000000
4.190000,-2.890000,1.000000
4.140000,-2.840000,1.000000
4.090000,-2.840000,1.000000
4.040000,-2.890000,1.000000
3.990000,-2.890000,1.000000
3.940000,-2.890000,1.000000
3.890000,-2.890000,1.000000
3.840000,-2.940000,1.000000
3.790000,-2.940000,1.000000
3.740000,-2.940000,1.000000
3.690000,-2.940000,1.000000
3.640000,-2.990000,1.000000
3.590000,-2.990000,1.000000
3.540000,-2.990000,1.000000
3.490000,-2.990000,1.000000
3.440000,-3.040000,1.000000
3.390000,-3.040000,1.000000
3.340000,-3.090000,1.000000
3.290000,-3.090000,1.000000
3.240000,-3.090000,1.000000
3.190000,-3.140000,1.000000
3.140000,-3.140000,1.000000
3.090000,-3.190000,1.000000
3.040000,-3.240000,1.000000
2.990000,-3.290000,1.000000
2.940000,-3.290000,1.000000
2.890000,-3.340000,1.000000
2.840000,-3.390000,1.000000
2.790000,-3.440000,1.000000
2.740000,-3.490000,1.000000
2.690000,-3.540000,1.000000
2.640000,-3.590000,1.000000
2.590000,-3.640000,1.000000
2.540000,-3.690000,1.000000
2.490000,-3.740000,1.000000
2.440000,-3.790000,1.000000
2.390000,-3.840000,1.000000
2.340000,-3.890000,1.000000
2.290000,-3.940000,1.000000
2.240000,-3.990000,1.000000
2.190000,-4.040000,1.000000
2.140000,-4.090000,1.000000
2.090000,-4.140000,1.000000
2.040000,-4.140000,1.000000
1.990000,-4.190000,1.000000
1.940000,-4.240000,1.000000
1.890000,-4.290000,1.000000
1.840000,-4.290000,1.000000
1.790000,-4.290000,1.000000
1.740000,-4.340000,1.000000
1.690000,-4.340000,1.000000
1.640000,-4.390000,1.000000
1.590000,-4.390000,1.000000
1.540000,-4.440000,1.000000
1.490000,-4.440000,1.000000
1.440000,-4.440000,1.000000
1.390000,-4.440000,1.000000
1.340000,-4.490000,1.000000
1.290000,-4.490000,1.000000
1.240000,-4.490000,1.000000
1.190000,-4.490000,1.000000
1.140000,-4.490000,1.000000
1.090000,-4.490000,1.000000
1.040000,-4.490000,1.000000
0.990000,-4.490000,1.000000
0.940000,-4.490000,1.000000
0.890000,-4.490000,1.000000
0.840000,-4.440000,1.000000
0.790000,-4.440000,1.000000
0.740000,-4.440000,1.000000
0.690000,-4.390000,1.000000
0.640000,-4.390000,1.000000
0.590000,-4.340000,1.000000
0.540000,-4.290000,1.000000
0.490000,-4.240000,1.000000
0.440000,-4.190000,1.000000
0.390000,-4.140000,1.000000
0.340000,-4.090000,1.000000
0.340000,-4.040000,1.000000
0.290000,-3.990000,1.000000
0.240000,-3.940000,1.000000
0.240000,-3.890000,1.000000
0.190000,-3.840000,1.000000
0.190000,-3.790000,1.000000
0.140000,-3.740000,1.000000
0.140000,-3.690000,1.000000
0.140000,-3.640000,1.000000
0.090000,-3.590000,1.000000
0.090000,-3.540000,1.000000
0.040000,-3.490000,1.000000
0.040000,-3.440000,1.000000
-0.010000,-3.390000,1.000000
-0.010000,-3.340000,1.000000
-0.060000,-3.290000,1.000000
-0.060000,-3.240000,1.000000
-0.060000,-3.190000,1.000000
-0.110000,-3.140000,1.000000
-0.110000,-3.090000,1.000000
-0.110000,-3.040000,1.000000
-0.160000,-2.990000,1.000000
-0.160000,-2.940000,1.000000
-0.210000,-2.890000,1.000000
-0.210000,-2.840000,1.000000
-0.260000,-2.790000,1.000000
-0.260000,-2.740000,1.000000
-0.310000,-2.690000,1.000000
-0.310000,-2.640000,1.000000
-0.310000,-2.590000,1.000000
-0.360000,-2.540000,1.000000
-0.410000,-2.490000,1.000000
-0.410000,-2.440000,1.000000
-0.410000,-2.390000,1.000000
-0.410000,-2.340000,1.000000
-0.460000,-2.290000,1.000000
-0.460000,-2.240000,1.000000
-0.460000,-2.190000,1.000000
-0.460000,-2.140000,1.000000
-0.460000,-2.090000,1.000000
-0.460000,-2.040000,1.000000
-0.460000,-1.990000,1.000000
-0.460000,-1.940000,1.000000
-0.510000,-1.890000,1.000000
-0.510000,-1.840000,1.000000
-0.510000,-1.790000,1.000000
-0.510000,-1.740000,1.000000
-0.510000,-1.690000,1.000000
-0.560000,-1.640000,1.000000
-0.560000,-1.590000,1.000000
-0.560000,-1.540000,1.000000
-0.560000,-1.490000,1.000000
-0.560000,-1.440000,1.000000
-0.560000,-1.390000,1.000000
-0.560000,-1.340000,1.000000
-0.560000,-1.290000,1.000000
-0.560000,-1.240000,1.000000
-0.560000,-1.190000,1.000000
-0.610000,-1.140000,1.000000
-0.610000,-1.090000,1.000000
-0.610000,-1.040000,1.000000
-0.610000,-0.990000,1.000000
-0.610000,-0.940000,1.000000
-0.610000,-0.890000,1.000000
-0.610000,-0.840000,1.000000
-0.610000,-0.790000,1.000000
-0.610000,-0.740000,1.000000
-0.610000,-0.690000,1.000000
-0.610000,-0.640000,1.000000
-0.610000,-0.590000,1.000000
-0.560000,-0.540000,1.000000
-0.560000,-0.490000,1.000000
-0.510000,-0.440000,1.000000
-0.460000,-0.390000,1.000000
-0.410000,-0.340000,1.000000
-0.360000,-0.340000,1.000000
-0.310000,-0.290000,1.000000
-0.260000,-0.240000,1.000000
-0.210000,-0.240000,1.000000
-0.160000,-0.240000,1.000000
-0.110000,-0.190000,1.000000
-0.060000,-0.190000,1.000000
-0.010000,-0.190000,1.000000
0.040000,-0.140000,1.000000
0.090000,-0.140000,1.000000
0.140000,-0.140000,1.000000
0.190000,-0.140000,1.000000
0.240000,-0.090000,1.000000
0.290000,-0.090000,1.000000
0.340000,-0.090000,1.000000
0.390000,-0.090000,1.000000
0.440000,-0.090000,1.000000
0.490000,-0.090000,1.000000
